accesorials_sale,accesorials_cost,cliente,carrier,name,origin,destination,distance,vehicle_type,height_change,division,creation_date,delivery_date,sale
1.0,0.0,Cliente 98,Carrier 222,Jessica Hernández,"Tepotzotlán,  Estado de México","Laredo,  Texas",866.1999217619186,DryVan 53,-2126.2515411376953,Crossborder,2025-08-08,2025-08-13,4665.0
0.0,0.0,Cliente 109,Carrier 179,Luis Navarro,"Santa Catarina,  Nuevo León","Edinburg,  Texas",238.21756378941885,DryVan 53,-623.5703086853027,Crossborder,2025-08-04,2025-08-07,26488.0
0.0,0.0,Cliente 60,Carrier 290,Juan Rojas,"San Nicolás de los Garza,  Nuevo León","Laredo,  Texas",209.91248424421687,DryVan 53,-367.33982849121094,Crossborder,2026-01-13,2026-01-19,16119.0
0.0,1.0,Cliente 8,Carrier 145,Juan Rojas,"Acatzingo,  Puebla","Muscle Shoals,  Alabama",2016.9069222407927,DryVan 53,-1989.1500091552734,Crossborder,2025-06-04,2025-06-11,107856.0
0.0,0.0,Cliente 124,Carrier 3,Juan Rojas,"Douglas,  Georgia","Cuautla,  Morelos",2144.5781515455587,DryVan 53,1218.5415878295903,Crossborder,2025-03-12,2025-03-31,58986.0
0.0,1.0,Cliente 49,Carrier 117,Eduardo Chaim,"Ciudad de México,  Ciudad de México","Chicago,  Illinois",2721.957472570867,DryVan 53,-2046.728759765625,Crossborder,2024-11-07,2024-11-15,141154.5
1.0,1.0,Cliente 6,Carrier 263,Blanca Rodríguez,"Apodaca,  Nuevo León","Burlington,  Ontario",2686.157057567102,DryVan 53,-343.24935150146484,Crossborder,2025-08-19,2025-08-27,92022.0
0.0,0.0,Cliente 60,Carrier 181,Luis Navarro,"San Nicolás de los Garza,  Nuevo León","Coppell,  Texas",861.5426903254726,DryVan 53,-338.5566101074218,Crossborder,2025-03-18,2025-03-31,50668.5
0.0,0.0,Cliente 60,Carrier 216,Juan Rojas,"San Nicolás de los Garza,  Nuevo León","Laredo,  Texas",209.91248424421687,DryVan 53,-367.33982849121094,Crossborder,2026-02-05,2026-02-12,15561.0
0.0,0.0,Cliente 213,Carrier 306,Jesus Velazquez,"Morelia,  Michoacán de Ocampo","Laredo,  Texas",883.932235693337,DryVan 53,-1778.1923370361333,Crossborder,2026-02-04,2026-02-10,45686.0
1.0,0.0,Cliente 174,Carrier 55,Blanca Rodríguez,"Laredo,  Texas","Azcapotzalco,  Ciudad de México",892.2522483110752,DryVan 53,2118.2552032470703,Crossborder,2025-12-22,2025-12-26,33823.14
0.0,0.0,Cliente 67,Carrier 152,Eduardo Chaim,"Amatitán,  Jalisco","Laredo,  Texas",856.0938145859931,DryVan 53,-1121.2095489501953,Crossborder,2025-04-09,2025-04-14,49656.0
0.0,0.0,Cliente 1,Carrier 3,Eduardo Chaim,"Chipilo,  Puebla","Englewood,  Colorado",2382.383215538018,DryVan 53,-501.1123046875,Crossborder,2025-07-02,2025-07-14,118251.0
0.0,0.0,Cliente 133,Carrier 1,Jessica Hernández,"Laredo,  Texas","Irapuato,  Guanajuato",781.7299360392051,DryVan 53,1592.2550811767574,Crossborder,2025-09-10,2025-09-13,23300.0
0.0,0.0,Cliente 109,Carrier 179,Luis Navarro,"Santa Catarina,  Nuevo León","Edinburg,  Texas",238.21756378941885,DryVan 53,-623.5703086853027,Crossborder,2025-08-04,2025-08-08,26488.0
0.0,0.0,Cliente 58,Carrier 177,Jessica Hernández,"Huehuetoca,  Estado de México","Chicago,  Illinois",2683.669626502698,Flatbed 53,-2071.43798828125,Crossborder,2025-01-24,2025-02-12,155983.5
0.0,0.0,Cliente 8,Carrier 4,Juan Rojas,"Ixtapaluca,  Estado de México","Muscle Shoals,  Alabama",2042.3889293901282,DryVan 53,-2091.1011810302734,Crossborder,2025-06-23,2025-07-01,107240.0
0.0,0.0,Cliente 6,Carrier 15,Blanca Rodríguez,"Apodaca,  Nuevo León","Chicago,  Illinois",2128.298488410208,DryVan 53,-247.63003540039062,Crossborder,2024-11-19,2024-11-22,85638.0
0.0,0.0,Cliente 8,Carrier 6,Juan Rojas,"Ixtapaluca,  Estado de México","Muscle Shoals,  Alabama",2042.3889293901282,DryVan 53,-2091.1011810302734,Crossborder,2025-06-05,2025-06-19,107464.0
0.0,0.0,Cliente 79,Carrier 216,Eduardo Chaim,"Querétaro,  Querétaro","Laredo,  Texas",774.0799893868688,DryVan 53,-1686.8664093017574,Crossborder,2025-10-29,2025-11-03,35899.5
1.0,0.0,Cliente 8,Carrier 196,Juan Rojas,"Ixtapaluca,  Estado de México","Russellville,  Kentucky",2274.1519773308764,DryVan 53,-2061.9651641845703,Crossborder,2025-04-29,2025-05-12,123291.0
0.0,0.0,Cliente 2,Carrier 127,Luis Ortiz,"Laredo,  Texas","Tepeji del Río de Ocampo,  Hidalgo",845.0917659125754,DryVan 53,2010.9932403564453,Crossborder,2025-06-12,2025-06-18,23600.0
0.0,1.0,Cliente 1,Carrier 134,Eduardo Chaim,"Chipilo,  Puebla","Franklin Park,  Illinois",2734.1393741191196,DryVan 53,-1943.1766052246094,Crossborder,2024-12-20,2025-01-03,114464.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Imperial,  California",27.410843238846564,DryVan 53,-25.047033786773685,Crossborder,2025-07-14,2025-07-16,6531.0
0.0,0.0,Cliente 60,Carrier 29,Luis Navarro,"San Nicolás de los Garza,  Nuevo León","Laredo,  Texas",209.91248424421687,Hazmat 53,-367.33982849121094,Crossborder,2025-06-25,2025-06-30,29496.5
0.0,0.0,Cliente 79,Carrier 152,Eduardo Chaim,"Querétaro,  Querétaro","Laredo,  Texas",774.0799893868688,DryVan 53,-1686.8664093017574,Crossborder,2025-07-30,2025-08-06,36582.0
0.0,0.0,Cliente 124,Carrier 19,Juan Rojas,"Douglas,  Georgia","Cuautla,  Morelos",2144.5781515455587,DryVan 53,1218.5415878295903,Crossborder,2025-08-12,2025-08-22,54143.0
1.0,1.0,Cliente 94,Carrier 19,Jessica Hernández,"San Pedro Tlaquepaque,  Jalisco","Bloomington,  California",2037.953272972309,DryVan 53,-1229.3331909179683,Crossborder,2025-08-08,2025-08-18,109745.0
1.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Salinas,  California",724.9325922884445,DryVan 53,11.019532680511475,Crossborder,2025-08-25,2025-08-28,38398.4
1.0,0.0,Cliente 199,Carrier 306,Jessica Hernández,"Laredo,  Texas","Tultitlán,  Estado de México",875.1631919034602,DryVan 53,2116.8548126220703,Crossborder,2025-12-17,2025-12-24,26027.5
0.0,0.0,Cliente 8,Carrier 4,Juan Rojas,"Naucalpan de Juárez,  Estado de México","Muscle Shoals,  Alabama",2044.3027194355514,DryVan 53,-2114.0020599365234,Crossborder,2024-11-07,2024-11-20,113736.0
0.0,0.0,Cliente 5,Carrier 140,Marco Martínez,"Tala,  Jalisco","Laredo,  Texas",872.0569720164489,DryVan 53,-1194.9743194580074,Crossborder,2025-08-29,2025-09-05,41030.0
0.0,0.0,Cliente 60,Carrier 24,Luis Navarro,"San Nicolás de los Garza,  Nuevo León","Laredo,  Texas",209.91248424421687,DryVan 53,-367.33982849121094,Crossborder,2024-10-24,2024-10-28,20926.5
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Salinas,  California",724.9325922884445,DryVan 53,11.019532680511475,Crossborder,2025-06-23,2025-06-26,37534.0
0.0,0.0,Cliente 98,Carrier 306,Jessica Hernández,"Tepotzotlán,  Estado de México","Laredo,  Texas",866.1999217619186,DryVan 53,-2126.2515411376953,Crossborder,2025-12-19,2025-12-30,38000.0
0.0,0.0,Cliente 71,Carrier 77,Marco Martínez,"Santa Catarina,  Nuevo León","Calhan,  Colorado",1528.7237719476195,Flatbed 53,1343.4658813476562,Crossborder,2024-12-05,2024-12-09,106470.0
1.0,1.0,Cliente 8,Carrier 4,Juan Rojas,"Ixtapaluca,  Estado de México","Muscle Shoals,  Alabama",2042.3889293901282,DryVan 53,-2091.1011810302734,Crossborder,2025-02-28,2025-03-10,6141.0
0.0,0.0,Cliente 109,Carrier 7,Blanca Rodríguez,"Apodaca,  Nuevo León","DeSoto,  Texas",823.492975692616,DryVan 53,-227.66891479492182,Crossborder,2025-12-10,2026-01-05,43656.0
0.0,0.0,Cliente 6,Carrier 14,Blanca Rodríguez,"Apodaca,  Nuevo León","Chicago,  Illinois",2128.298488410208,DryVan 53,-247.63003540039062,Crossborder,2024-11-22,2024-11-25,85596.0
0.0,0.0,Cliente 109,Carrier 179,Luis Navarro,"Santa Catarina,  Nuevo León","Edinburg,  Texas",238.21756378941885,DryVan 53,-623.5703086853027,Crossborder,2025-06-19,2025-06-23,26600.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Imperial,  California",27.410843238846564,DryVan 53,-25.047033786773685,Crossborder,2025-03-20,2025-03-26,7021.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Salinas,  California",724.9325922884445,DryVan 53,11.019532680511475,Crossborder,2025-02-13,2025-02-21,38931.0
0.0,0.0,Cliente 135,Carrier 206,Blanca Rodríguez,"Laredo,  Texas","San Francisco de los Romo,  Aguascalientes",665.0021026158871,DryVan 53,1759.7716827392574,Crossborder,2025-12-03,2025-12-10,18290.0
0.0,0.0,Cliente 150,Carrier 103,Jessica Hernández,"Naucalpan de Juárez,  Estado de México","Fernley,  Nevada",2945.650672927955,DryVan 53,-999.746215820313,Crossborder,2025-07-28,2025-08-15,139200.0
0.0,0.0,Cliente 98,Carrier 179,Jessica Hernández,"Tepotzotlán,  Estado de México","Laredo,  Texas",866.1999217619186,DryVan 53,-2126.2515411376953,Crossborder,2025-09-25,2025-09-30,38000.0
0.0,0.0,Cliente 150,Carrier 12,Jessica Hernández,"Apodaca,  Nuevo León","Belleville,  Ontario",2895.9759071069934,DryVan 53,-351.89652252197266,Crossborder,2026-02-04,2026-02-13,82752.0
0.0,1.0,Cliente 98,Carrier 222,Jessica Hernández,"Tepotzotlán,  Estado de México","Laredo,  Texas",866.1999217619186,DryVan 53,-2126.2515411376953,Crossborder,2025-07-13,2025-07-17,38000.0
0.0,0.0,Cliente 109,Carrier 179,Luis Navarro,"Santa Catarina,  Nuevo León","Edinburg,  Texas",238.21756378941885,DryVan 53,-623.5703086853027,Crossborder,2025-08-01,2025-08-05,26488.0
0.0,0.0,Cliente 1,Carrier 3,Eduardo Chaim,"Zapopan,  Jalisco","Houston,  Texas",1293.8133212755934,DryVan 53,-1615.1652135849,Crossborder,2025-03-03,2025-03-14,77938.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Imperial,  California",27.410843238846564,DryVan 53,-25.047033786773685,Crossborder,2026-02-03,2026-02-06,6065.5
0.0,0.0,Cliente 2,Carrier 196,Luis Ortiz,"Tepeji del Río de Ocampo,  Hidalgo","Trion,  Georgia",2133.9451471393195,DryVan 53,-1938.6688842773438,Crossborder,2025-07-14,2025-07-21,89568.0
0.0,0.0,Cliente 60,Carrier 216,Luis Navarro,"San Nicolás de los Garza,  Nuevo León","Laredo,  Texas",209.91248424421687,DryVan 53,-367.33982849121094,Crossborder,2025-07-17,2025-07-28,16848.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Imperial,  California",27.410843238846564,DryVan 53,-25.047033786773685,Crossborder,2025-10-01,2025-10-07,6415.5
0.0,0.0,Cliente 100,Carrier 132,Blanca Rodríguez,"San Luis Potosí,  San Luis Potosí","Iowa,  Louisiana",1198.6994654376554,DryVan 53,-1858.695411682129,Crossborder,2026-01-13,2026-01-20,60894.0
0.0,0.0,Cliente 1,Carrier 3,Eduardo Chaim,"Chipilo,  Puebla","Franklin Park,  Illinois",2734.1393741191196,DryVan 53,-1943.1766052246094,Crossborder,2025-04-15,2025-04-28,112560.0
0.0,0.0,Cliente 98,Carrier 55,Jessica Hernández,"Tepotzotlán,  Estado de México","Laredo,  Texas",866.1999217619186,DryVan 53,-2126.2515411376953,Crossborder,2025-10-11,2025-10-20,38000.0
0.0,0.0,Cliente 2,Carrier 196,Luis Ortiz,"Tepeji del Río de Ocampo,  Hidalgo","Thomaston,  Georgia",2074.057084224039,DryVan 53,-1910.7312774658203,Crossborder,2025-06-12,2025-06-20,90624.0
0.0,0.0,Cliente 67,Carrier 55,Eduardo Chaim,"Zapopan,  Jalisco","Laredo,  Texas",856.8536671571155,DryVan 53,-1500.5166778564453,Crossborder,2025-01-07,2025-01-10,44704.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Imperial,  California",27.410843238846564,DryVan 53,-25.047033786773685,Crossborder,2025-04-16,2025-04-22,7007.0
0.0,0.0,Cliente 8,Carrier 252,Juan Rojas,"General Escobedo,  Nuevo León","Muscle Shoals,  Alabama",1567.2059865507326,DryVan 53,-346.4337615966796,Crossborder,2025-11-03,2025-11-11,68709.0
0.0,0.0,Cliente 2,Carrier 196,Luis Ortiz,"Tepeji del Río de Ocampo,  Hidalgo","Thomaston,  Georgia",2074.057084224039,DryVan 53,-1910.7312774658203,Crossborder,2025-08-11,2025-08-20,89040.0
0.0,0.0,Cliente 8,Carrier 4,Juan Rojas,"Ixtapaluca,  Estado de México","Russellville,  Kentucky",2274.1519773308764,DryVan 53,-2061.9651641845703,Crossborder,2025-03-06,2025-03-18,122340.0
0.0,0.0,Cliente 150,Carrier 306,Jessica Hernández,"Laredo,  Texas","Toluca,  Estado de México",914.2525738907317,DryVan 53,2540.7808380126953,Crossborder,2026-01-20,2026-01-23,25520.0
0.0,0.0,Cliente 102,Carrier 3,Marco Martínez,"Laredo,  Texas","San Mateo Atenco,  Estado de México",916.4498493354666,DryVan 53,2447.3860626220703,Crossborder,2025-05-07,2025-05-12,28536.0
0.0,0.0,Cliente 46,Carrier 55,Jessica Hernández,"Laredo,  Texas","Tultepec,  Estado de México",870.1384087549548,DryVan / Reefer,2120.5672149658203,Crossborder,2026-01-19,2026-01-25,38918.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Imperial,  California",27.410843238846564,DryVan 53,-25.047033786773685,Crossborder,2025-05-14,2025-05-19,6776.0
0.0,0.0,Cliente 124,Carrier 3,Juan Rojas,"Albany,  Georgia","Cuautla,  Morelos",2053.268024273403,DryVan 53,1236.9375991821294,Crossborder,2025-08-29,2025-09-11,54085.0
2.0,1.0,Cliente 8,Carrier 9,Juan Rojas,"Villahermosa,  Tabasco","Russellville,  Kentucky",2178.9751301949304,DryVan 53,161.3262233734131,Crossborder,2025-02-25,2025-03-13,166749.0
0.0,0.0,Cliente 20,Carrier 214,Blanca Rodríguez,"Tijuana,  Baja California","Amherst,  Virginia",3477.2401149165444,DryVan 53,209.6662826538086,Crossborder,2026-02-04,2026-02-11,108062.5
0.0,0.0,Cliente 58,Carrier 134,Jessica Hernández,"Laotto,  Indiana","Huehuetoca,  Estado de México",2729.180635545991,DryVan 53,1988.3028259277344,Crossborder,2025-07-23,2025-08-06,72618.0
0.0,0.0,Cliente 109,Carrier 179,Luis Navarro,"Santa Catarina,  Nuevo León","Edinburg,  Texas",238.21756378941885,DryVan 53,-623.5703086853027,Crossborder,2025-08-04,2025-08-07,26488.0
0.0,0.0,Cliente 100,Carrier 1,Blanca Rodríguez,"San Luis Potosí,  San Luis Potosí","Iowa,  Louisiana",1198.6994654376554,DryVan 53,-1858.695411682129,Crossborder,2025-08-28,2025-09-05,63546.0
1.0,1.0,Cliente 8,Carrier 196,Juan Rojas,"Ixtapaluca,  Estado de México","Russellville,  Kentucky",2274.1519773308764,DryVan 53,-2061.9651641845703,Crossborder,2025-03-18,2025-03-26,21857.0
0.0,0.0,Cliente 100,Carrier 48,Blanca Rodríguez,"San Luis Potosí,  San Luis Potosí","Iowa,  Louisiana",1198.6994654376554,DryVan 53,-1858.695411682129,Crossborder,2025-11-26,2025-12-04,62662.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Imperial,  California",27.410843238846564,DryVan 53,-25.047033786773685,Crossborder,2025-12-31,2026-01-05,6282.5
0.0,0.0,Cliente 8,Carrier 4,Juan Rojas,"Nezahualcóyotl,  Estado de México","Muscle Shoals,  Alabama",2038.1181502942645,DryVan 53,-2081.8423919677734,Crossborder,2025-06-04,2025-06-17,107856.0
0.0,0.0,Cliente 60,Carrier 216,Luis Navarro,"San Nicolás de los Garza,  Nuevo León","Laredo,  Texas",209.91248424421687,DryVan 53,-367.33982849121094,Crossborder,2025-08-27,2025-09-04,16812.0
0.0,0.0,Cliente 60,Carrier 216,Luis Navarro,"San Nicolás de los Garza,  Nuevo León","Laredo,  Texas",209.91248424421687,DryVan 53,-367.33982849121094,Crossborder,2025-07-16,2025-07-24,16956.0
0.0,0.0,Cliente 6,Carrier 13,Blanca Rodríguez,"Apodaca,  Nuevo León","Chicago,  Illinois",2128.298488410208,DryVan 53,-247.63003540039062,Crossborder,2025-02-05,2025-02-10,85806.0
0.0,0.0,Cliente 6,Carrier 229,Blanca Rodríguez,"Apodaca,  Nuevo León","Burlington,  Ontario",2686.157057567102,DryVan 53,-343.24935150146484,Crossborder,2025-06-13,2025-06-23,86986.0
0.0,0.0,Cliente 135,Carrier 206,Blanca Rodríguez,"Laredo,  Texas","San Francisco de los Romo,  Aguascalientes",665.0021026158871,DryVan 53,1759.7716827392574,Crossborder,2025-09-17,2025-10-02,18360.0
0.0,0.0,Cliente 60,Carrier 219,Luis Navarro,"San Nicolás de los Garza,  Nuevo León","Laredo,  Texas",209.91248424421687,DryVan 53,-367.33982849121094,Crossborder,2025-04-15,2025-04-16,18090.0
0.0,0.0,Cliente 106,Carrier 120,Luis Navarro,"Tepatitlán de Morelos,  Jalisco","Laredo,  Texas",813.4516418585754,DryVan 53,-1689.3907012939453,Crossborder,2025-02-13,2025-02-20,45078.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Salinas,  California",724.9325922884445,DryVan 53,11.019532680511475,Crossborder,2025-11-11,2025-11-14,36044.4
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Salinas,  California",724.9325922884445,DryVan 53,11.019532680511475,Crossborder,2024-10-28,2024-10-30,39062.8
0.0,0.0,Cliente 1,Carrier 3,Eduardo Chaim,"Zapopan,  Jalisco","Oakwood,  Georgia",2438.7488537336644,DryVan 53,-1278.5425109863281,Crossborder,2026-02-06,2026-02-16,95755.0
0.0,0.0,Cliente 1,Carrier 3,Eduardo Chaim,"Zapopan,  Jalisco","Franklin Park,  Illinois",2777.086700540599,DryVan 53,-1434.8343200683594,Crossborder,2025-08-11,2025-08-29,103880.0
0.0,0.0,Cliente 4,Carrier 218,Luis Ortiz,"Mexicali,  Baja California","Salinas,  California",724.9325922884445,DryVan 53,11.019532680511475,Crossborder,2025-07-23,2025-07-29,36495.2
0.0,0.0,Cliente 124,Carrier 19,Juan Rojas,"Douglas,  Georgia","Cuautla,  Morelos",2144.5781515455587,DryVan 53,1218.5415878295903,Crossborder,2025-02-21,2025-03-07,59073.0
0.0,0.0,Cliente 1,Carrier 8,Eduardo Chaim,"Chipilo,  Puebla","Franklin Park,  Illinois",2734.1393741191196,DryVan 53,-1943.1766052246094,Crossborder,2024-11-29,2024-12-11,114352.0
0.0,0.0,Cliente 5,Carrier 9,Marco Martínez,"Tala,  Jalisco","Mesquite,  Texas",1519.0142020876299,DryVan 53,-1171.275527954101,Crossborder,2024-11-01,2024-11-08,74148.0
0.0,0.0,Cliente 150,Carrier 306,Jessica Hernández,"Laredo,  Texas","Naucalpan de Juárez,  Estado de México",893.3142106096354,DryVan 53,2137.4798126220703,Crossborder,2026-01-15,2026-01-19,25839.0
0.0,0.0,Cliente 60,Carrier 24,Luis Navarro,"San Nicolás de los Garza,  Nuevo León","Laredo,  Texas",209.91248424421687,DryVan 53,-367.33982849121094,Crossborder,2024-10-23,2024-10-28,16915.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Imperial,  California",27.410843238846564,DryVan 53,-25.047033786773685,Crossborder,2025-05-05,2025-05-08,6881.0
0.0,0.0,Cliente 2,Carrier 13,Luis Ortiz,"Tepeji del Río de Ocampo,  Hidalgo","Thomaston,  Georgia",2074.057084224039,DryVan 53,-1910.7312774658203,Crossborder,2025-12-10,2025-12-17,87312.0
0.0,0.0,Cliente 124,Carrier 13,Juan Rojas,"Douglas,  Georgia","Cuautla,  Morelos",2144.5781515455587,DryVan 53,1218.5415878295903,Crossborder,2026-01-20,2026-02-09,51040.0
0.0,0.0,Cliente 6,Carrier 229,Blanca Rodríguez,"Apodaca,  Nuevo León","Burlington,  Ontario",2686.157057567102,DryVan 53,-343.24935150146484,Crossborder,2025-05-20,2025-05-26,89102.0
0.0,0.0,Cliente 4,Carrier 2,Luis Ortiz,"Mexicali,  Baja California","Imperial,  California",27.410843238846564,DryVan 53,-25.047033786773685,Crossborder,2025-07-14,2025-07-18,6531.0
0.0,0.0,Cliente 60,Carrier 216,Luis Navarro,"San Nicolás de los Garza,  Nuevo León","Laredo,  Texas",209.91248424421687,DryVan 53,-367.33982849121094,Crossborder,2025-06-27,2025-07-04,17001.0
0.0,0.0,Cliente 6,Carrier 13,Blanca Rodríguez,"Apodaca,  Nuevo León","Levittown,  Pennsylvania",2838.698648355728,DryVan 53,-419.6920690536499,Crossborder,2025-11-10,2025-11-14,103600.0
1.0,1.0,Cliente 49,Carrier 6,Eduardo Chaim,"Ciudad de México,  Ciudad de México","Grapevine,  Texas",1515.7078323331984,DryVan 53,-2033.8416900634766,Crossborder,2025-06-02,2025-06-12,81050.2
0.0,0.0,Cliente 127,Carrier 11,Jessica Hernández,"San Luis Potosí,  San Luis Potosí","Oklahoma City,  Oklahoma",1518.188743264285,DryVan 53,-1500.8930358886719,Crossborder,2025-06-27,2025-07-03,59503.5
0.0,0.0,Cliente 124,Carrier 3,Juan Rojas,"Douglas,  Georgia","Cuautla,  Morelos",2144.5781515455587,DryVan 53,1218.5415878295903,Crossborder,2025-09-03,2025-09-20,54259.0
0.0,0.0,Cliente 20,Carrier 323,Blanca Rodríguez,"Tijuana,  Baja California","Brooklyn,  Ohio",3259.5598131601055,DryVan 53,212.84325408935547,Crossborder,2026-01-30,2026-02-13,98325.0
0.0,0.0,Cliente 46,Carrier 306,Jessica Hernández,"Laredo,  Texas","Tepotzotlán,  Estado de México",866.1999217619186,DryVan 53,2126.2515411376953,Crossborder,2026-01-26,2026-01-30,24000.0
0.0,1.0,Cliente 67,Carrier 190,Eduardo Chaim,"Laredo,  Texas","Tultitlán,  Estado de México",875.1631919034602,DryVan 53,2116.8548126220703,Crossborder,2025-02-18,2025-02-27,28448.18
0.0,0.0,Cliente 1,Carrier 13,Eduardo Chaim,"Zapopan,  Jalisco","Oakwood,  Georgia",2438.7488537336644,DryVan 53,-1278.5425109863281,Crossborder,2025-12-01,2025-12-30,99194.43
0.0,0.0,Cliente 79,Carrier 24,Eduardo Chaim,"Santa Catarina,  Nuevo León","Laredo,  Texas",223.60118408829433,DryVan 53,-523.0935211181641,Crossborder,2025-03-18,2025-03-28,18379.75
0.0,0.0,Cliente 106,Carrier 140,Luis Navarro,"Tepatitlán de Morelos,  Jalisco","Laredo,  Texas",813.4516418585754,DryVan 53,-1689.3907012939453,Crossborder,2025-01-27,2025-02-07,44506.0
0.0,0.0,Cliente 127,Carrier 13,Jessica Hernández,"San Luis Potosí,  San Luis Potosí","Danville,  Illinois",2361.497241900643,DryVan 53,-1683.1098327636719,Crossborder,2025-09-08,2025-09-22,76588.0
0.0,0.0,Cliente 98,Carrier 179,Jessica Hernández,"Tepotzotlán,  Estado de México","Laredo,  Texas",866.1999217619186,DryVan 53,-2126.2515411376953,Crossborder,2025-08-16,2025-08-26,38000.0
0.0,1.0,Cliente 5,Carrier 55,Marco Martínez,"Tala,  Jalisco","Laredo,  Texas",872.0569720164489,DryVan 53,-1194.9743194580074,Crossborder,2024-12-27,2025-01-06,46391.0
0.0,0.0,Cliente 6,Carrier 125,Blanca Rodríguez,"Apodaca,  Nuevo León","Chicago,  Illinois",2128.298488410208,DryVan 53,-247.63003540039062,Crossborder,2026-01-30,2026-02-04,72450.0
